#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SOEFBUI1312FE01A19,Naked Hustle,Trick Daddy,ARWUNH81187FB4A3E0,"studio, electric, vocal",2,0.723194,0.090531,108.994,0.210224,0.019147,0,1,4,228.44082,-6.648,0.398935,0.79427
SOWDCBV130516DE838,Sarboa (Pandion Remix),Alphawarp,ARGYHVP124207817F6,"remix, studio, electric",0,0.690545,0.097282,128.009,0.039507,0.005138,0.836871,1,4,362.04512,-6.504,0.502241,0.79563
SOFGREJ13F70693E4F,Makin' Love,Sound Stream,ARJFKV31187B9894B5,"studio, electric",8,0.665857,0.254813,120.016,0.065096,0.012938,0.873739,0,4,574.65859,-11.916,0.31849,0.788279
SOGPZJB13724531D02,The Syncopated Clock,David Rose & His Orchestra,ARSRCI71187FB59188,"acoustic, studio",2,0.194371,0.09888,115.322,0.034281,0.98176,0.846581,1,4,155.66658,-9.858,0.68134,0.751829
SOULHGY14297A9AD99,2 + 7,Yanoexisto,ARFVGGZ12420780C24,"instrumental, studio, electric",1,0.764489,0.123266,131.017,0.04511,0.044787,0.903828,1,4,316.99837,-13.709,0.084023,0.78029
SOTBTGN1315CD4C4A5,She Don't Jack,Kowton,ARTVWRT12A15EA7F71,"instrumental, studio, electric",10,0.622603,0.091895,126.022,0.078417,0.017865,0.901273,0,4,340.46621,-10.766,0.273001,0.77971
SODFJDR130516E51B2,Let The Beat (Magic Robot 'S' Extasy Mix),SLEAZY PELVIS,ARAJYTS1269FCD476C,"remix, studio, electric, vocal",5,0.571187,0.059069,130.001,0.048674,0.00158,0.182612,0,4,406.44227,-6.079,0.742148,0.75482
SOVKMRE147F0E7001A,Kaiser - Radio Edit,Killogy,ARSMUTR13E5261B0E1,"studio, electric",8,0.677189,0.275506,128.096,0.051871,0.001737,0.742194,1,4,249.85796,-6.143,0.339718,0.765749
SOZZVTM13719F5BE6F,Angelitos Negros,Los Pregoneros,ARVAETC11F50C49DB6,"studio, vocal",2,0.442109,0.057406,98.478,0.04433,0.654094,0,0,4,176.99955,-11.279,0.58874,0.750618
SOCTJTS1311AFE9D36,Purple Freak,JDS,AR8JSAL1187FB3CE7E,"studio, electric",11,0.748811,0.032294,130.037,0.075939,0.000156,0.859925,0,4,368.57288,-8.252,0.620651,0.790248
SOQCADL130516E38BE,La Del Morral,Hermanos Barron,ARJAEAU11F4C84884F,"studio, vocal",2,0.740126,0.257856,98.055,0.028899,0.484933,2.00E-06,1,4,213.37288,-4.094,0.894937,0.771033
SOOAQGJ1435A68B69D,Yamina,Said Lagame,ARZRVCI13F364E2A1C,"studio, electric, vocal",1,0.859337,0.236597,115.032,0.10909,0.105135,0,1,4,259.87728,-3.985,0.906342,0.787144
SOJXOLK1311AFED36F,Hot Release - Extended,Mat's Tribal,ARLAJBO12D4DEAE5C6,"studio, electric",11,0.996342,0.064496,127.002,0.057782,0.002539,0.527814,0,4,352.55955,-5.128,0.746552,0.7578
SOTHARX13EE3581596,Coach (Intro),Riff Raff,AR9TJKD1187B990125,"live, electric, vocal",1,0.483331,0.988494,139.971,0.109343,0.335241,0,1,4,224.57098,-11.881,0.390683,0.75286
SOYMSYU12A8C143038,Falseness & Fairytales,Modern Clichés,ARRVLRG12AA0D90D44,"studio, electric, vocal",8,0.487681,0.224113,134.978,0.028417,0.010383,0.05948,1,4,233.78621,-8.453,0.818593,0.751429
SOWJKTX1393D48CAD9,Piatok (feat. Elnino),Robo Opatovsky,ARYWECO122988FFB84,"studio, electric, vocal",4,0.902783,0.234758,111.029,0.123085,0.059427,0,0,4,232.38621,-3.272,0.544282,0.782126
